step,timestamp_s,episode,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor5_cmd,motor6_cmd,motor7_cmd,motor8_cmd,motor9_cmd,motor1_read,motor2_read,motor3_read,motor4_read,motor5_read,motor6_read,motor7_read,motor8_read,motor9_read,base_pos_x,base_pos_y,base_pos_z,base_ori_x,base_ori_y,base_ori_z,base_ori_w,module1_pos_x,module1_pos_y,module1_pos_z,module1_ori_x,module1_ori_y,module1_ori_z,module1_ori_w,module2_pos_x,module2_pos_y,module2_pos_z,module2_ori_x,module2_ori_y,module2_ori_z,module2_ori_w,module3_pos_x,module3_pos_y,module3_pos_z,module3_ori_x,module3_ori_y,module3_ori_z,module3_ori_w,optitrack_sync_ok,optitrack_max_age_ms
3170,3246.931,0,-1149,1345,208,539,-3526,1920,1016,58,-2590,-1240,1343,196,473,-3525,1925,936,62,-2591,-1.127629042,-0.301343352,0.082108766,0.000560836,-0.000169222,-0.000689400,0.999999642,-1.129639626,-0.303303123,0.270862073,-0.014363272,-0.003902662,-0.000223829,0.999889255,-1.154637098,-0.313562989,0.479167581,-0.004709378,-0.030152505,-0.003165390,0.999529243,-1.174471736,-0.316107959,0.695699573,-0.033594266,-0.035700124,-0.003131732,0.998792887,1,13.424
3171,3247.955,0,-1485,1361,528,107,-3506,2332,1092,139,-2747,-1458,1342,483,473,-3525,2145,1010,81,-2748,-1.127650023,-0.301295906,0.082126625,0.000720568,-0.000500046,-0.000754832,0.999999404,-1.136695623,-0.295333803,0.270494640,-0.049639605,-0.038847513,-0.003778967,0.998004258,-1.175408244,-0.290726483,0.476835310,-0.039180707,-0.065624185,-0.006002734,0.997056842,-1.210196733,-0.283700436,0.691253304,-0.044608261,-0.073234111,-0.003861182,0.996309221,1,4.637
3172,3248.979,0,-1274,1467,211,378,-3369,1924,971,68,-2555,-1342,1423,209,473,-3467,2101,977,71,-2624,-1.127674937,-0.301397026,0.082091831,0.000638474,0.000089111,-0.000651429,0.999999642,-1.133321047,-0.303555369,0.270674855,-0.013334186,-0.021634856,-0.002275426,0.999674439,-1.167870641,-0.312612295,0.477363795,-0.010246740,-0.059020948,-0.006427117,0.998183548,-1.200836062,-0.316042364,0.692341328,-0.028335594,-0.070088319,-0.005309965,0.997124135,1,11.730
3173,3250.002,0,-1145,1674,-125,545,-3104,1492,1128,-9,-2635,-1212,1622,-127,472,-3241,1626,1035,-5,-2635,-1.127690315,-0.301404148,0.082094580,0.000585978,-0.000027978,-0.000571129,0.999999642,-1.131198049,-0.315457016,0.269817114,0.041348200,-0.009258538,-0.000144433,0.999101877,-1.153822303,-0.345612228,0.476613224,0.030439215,-0.010198198,-0.001320429,0.999483705,-1.167937636,-0.367937356,0.692240298,0.020342993,-0.025481835,-0.002610455,0.999464929,1,15.980
3174,3251.027,0,-1379,2010,-227,243,-2671,1361,999,119,-2634,-1379,1916,-232,473,-2940,1370,1005,62,-2636,-1.127691746,-0.301473409,0.082103476,0.001414635,0.000133929,-0.000448206,0.999998927,-1.139260173,-0.322401881,0.268243402,0.073442042,-0.044552416,-0.001926311,0.996302009,-1.168901682,-0.362606496,0.472373486,0.046029590,-0.010063615,0.001105470,0.998888791,-1.182504177,-0.392521203,0.687111557,0.036195554,-0.025349669,-0.000888022,0.999022841,1,8.789
3175,3252.050,0,-1405,1740,69,210,-3019,1742,807,230,-2553,-1405,1740,27,473,-2921,1617,814,167,-2611,-1.127686858,-0.301416665,0.082126528,0.001211909,-0.000032543,-0.000768559,0.999999046,-1.138679624,-0.313166797,0.269515842,0.034299493,-0.043657031,-0.003204661,0.998452544,-1.166703582,-0.336095721,0.476349264,0.006305672,-0.001444432,0.000083427,0.999979138,-1.173811197,-0.345514536,0.693311393,-0.014633159,-0.004121805,-0.001416816,0.999883413,1,8.475
3176,3253.074,0,-1277,1454,227,374,-3386,1945,813,416,-2745,-1342,1451,188,472,-3360,1846,814,347,-2746,-1.127679706,-0.301360518,0.082107723,0.000832426,0.000089868,-0.000825013,0.999999285,-1.133599281,-0.304711908,0.270638645,-0.005086267,-0.021350067,-0.002234400,0.999756634,-1.161642790,-0.315926254,0.478538543,-0.007717086,-0.026236203,-0.003636970,0.999619365,-1.175447345,-0.320282400,0.695387483,-0.022760918,-0.014721672,-0.002331131,0.999629855,1,7.596
3177,3254.098,0,-1285,1790,-101,364,-2954,1523,858,479,-2853,-1342,1714,-99,472,-3223,1616,829,404,-2853,-1.127707243,-0.301454246,0.082103454,0.000945183,0.000096049,-0.000562434,0.999999404,-1.135957241,-0.315863281,0.269527912,0.042634781,-0.030781964,-0.001665836,0.998615026,-1.166325092,-0.346521467,0.475354135,0.032501288,-0.025227360,-0.001221476,0.999152541,-1.179274201,-0.371928453,0.690633953,0.034191050,-0.007688690,-0.000356129,0.999385715,1,6.499
3178,3255.122,0,-999,1600,-197,732,-3198,1399,1050,468,-3034,-1082,1597,-202,472,-3147,1409,982,404,-3035,-1.127647400,-0.301408261,0.082135290,0.000945208,-0.000228208,-0.000439687,0.999999404,-1.126953006,-0.317830801,0.269576699,0.052896276,0.010746256,-0.000024886,0.998542190,-1.137228966,-0.351613641,0.476824194,0.036048338,0.031504601,0.002836026,0.998849392,-1.127465963,-0.384276122,0.691004932,0.052613795,0.042102370,0.010008519,0.997676790,1,12.461
3179,3256.146,0,-1215,1480,139,454,-3352,1831,904,486,-2906,-1216,1478,87,472,-3352,1681,910,420,-2938,-1.127639651,-0.301390052,0.082153946,0.001419026,-0.000195106,-0.000797316,0.999998689,-1.130075574,-0.308695406,0.270497024,0.013413835,-0.003206123,-0.000674695,0.999904752,-1.148419857,-0.329084754,0.479305625,0.013863571,0.005332891,0.001005027,0.999889255,-1.148938060,-0.350687444,0.695271790,0.026764268,0.015282726,0.002744110,0.999521255,1,4.042
3180,3257.170,0,-1134,1180,358,559,-3738,2112,1096,299,-2911,-1209,1190,315,473,-3685,2025,1015,307,-2938,-1.127612591,-0.301293284,0.082139507,0.000607971,-0.000059663,-0.000812912,0.999999523,-1.126775026,-0.298264772,0.270991951,-0.035583753,0.005687997,-0.001639352,0.999349177,-1.148357511,-0.301697552,0.480228513,-0.015633751,-0.025694614,-0.002402043,0.999544799,-1.162102103,-0.310194463,0.697086215,0.001518123,-0.013168273,0.000577311,0.999912024,1,11.684
3181,3258.195,0,-1035,1195,244,685,-3719,1967,1288,192,-2996,-1111,1185,231,472,-3732,1972,1183,198,-2997,-1.127595663,-0.301319629,0.082118750,0.000593786,-0.000138822,-0.000695480,0.999999642,-1.123896718,-0.300324529,0.270891160,-0.026007583,0.021297568,-0.001131728,0.999434292,-1.141295910,-0.307995319,0.480455071,-0.004908531,-0.019542404,-0.001800145,0.999795377,-1.156020403,-0.324119955,0.696797907,0.025494903,-0.023106325,0.001246041,0.999407172,1,2.857
3182,3259.218,0,-1371,1455,320,253,-3384,2064,1239,192,-2947,-1363,1400,278,473,-3498,2003,1183,197,-2980,-1.127632380,-0.301349640,0.082091883,0.001203265,-0.000370116,-0.000776135,0.999998927,-1.133911848,-0.301780641,0.270722300,-0.019292181,-0.020743435,-0.001774370,0.999597132,-1.166452408,-0.309865832,0.478041142,-0.007680133,-0.051416498,-0.005438247,0.998632967,-1.194049358,-0.325717002,0.693315804,0.024671284,-0.053276204,0.000532517,0.998274922,1,9.268
3183,3260.242,0,-1707,1524,587,-179,-3296,2408,1261,225,-3002,-1703,1477,543,473,-3415,2269,1183,204,-3002,-1.127686739,-0.301276356,0.082121633,0.000672278,-0.000554471,-0.000750513,0.999999404,-1.145634055,-0.294624746,0.269790202,-0.052178048,-0.076729663,-0.005379062,0.995671153,-1.201547146,-0.287083119,0.471812814,-0.046679478,-0.108576976,-0.011330881,0.992926896,-1.253693819,-0.285294235,0.682613492,-0.011737482,-0.111269690,-0.001516014,0.993719816,1,16.811
3184,3261.266,0,-2010,1493,921,-568,-3336,2837,1391,33,-2940,-2004,1480,871,472,-3415,2626,1283,43,-2979,-1.127750278,-0.301095307,0.082152568,0.000432702,-0.001318216,0.000099027,0.999999046,-1.156114459,-0.284015745,0.267596871,-0.095269583,-0.126478523,-0.010808412,0.987324715,-1.235211849,-0.256669700,0.459163666,-0.099058874,-0.175868869,-0.014810298,0.979304969,-1.318206549,-0.234023154,0.658658803,-0.063290522,-0.190918833,0.000912339,0.979562879,1,7.272
3185,3262.290,0,-2155,1539,1020,-754,-3277,2964,1202,30,-2748,-2154,1498,978,472,-3401,2827,1207,39,-2817,-1.127813458,-0.301158667,0.082135141,0.000118757,-0.000688045,-0.000707030,0.999999523,-1.160746336,-0.281193376,0.266065776,-0.107998081,-0.151705429,-0.012772794,0.982424915,-1.250206828,-0.248039499,0.452587068,-0.113373056,-0.206118852,-0.015653530,0.971810937,-1.346629858,-0.214328200,0.643838406,-0.096647330,-0.225972801,-0.000586551,0.969327211,1,14.975
3186,3263.314,0,-1819,1259,964,-322,-3637,2892,1070,-22,-2564,-1896,1263,956,472,-3610,2827,1076,-18,-2644,-1.127777934,-0.301150650,0.082135506,0.000259355,-0.000443081,-0.000728455,0.999999642,-1.150203943,-0.278716296,0.267979324,-0.121076062,-0.107380040,-0.008145535,0.986784637,-1.224760890,-0.242066324,0.459942013,-0.117555499,-0.179689795,-0.014935300,0.976559937,-1.309904337,-0.200774223,0.655120194,-0.128309622,-0.198771849,-0.003100160,0.971605301,1,5.867
3187,3264.338,0,-1483,989,898,110,-3984,2807,948,12,-2476,-1572,995,891,472,-3969,2806,954,-9,-2554,-1.127725840,-0.301186293,0.082142375,-0.000049126,-0.000188696,-0.000631568,0.999999762,-1.137248993,-0.277761042,0.269439310,-0.127749547,-0.044512998,-0.004154956,0.990798354,-1.192503095,-0.243032232,0.468627095,-0.102294691,-0.142513409,-0.002834451,0.984488606,-1.261482596,-0.203561082,0.670184314,-0.128584072,-0.156992763,-0.002110299,0.979191005,1,12.701
3188,3265.362,0,-1668,1325,747,-128,-3552,2613,1105,-15,-2606,-1670,1262,737,472,-3731,2613,1024,-14,-2606,-1.127730370,-0.301241338,0.082106046,0.000258078,-0.000274697,-0.000596868,0.999999762,-1.142866969,-0.285516351,0.269561559,-0.091900110,-0.068342440,-0.006224027,0.993400693,-1.204690218,-0.263266444,0.468601078,-0.073638022,-0.154618055,-0.014002205,0.985126793,-1.278214216,-0.236254573,0.670852184,-0.101254493,-0.166337207,-0.004254316,0.980847299,1,11.689
3189,3266.386,0,-1781,1566,619,-274,-3242,2449,913,144,-2573,-1782,1510,609,472,-3395,2448,919,85,-2603,-1.127769232,-0.301299393,0.082128227,0.000450442,-0.000158463,-0.000487277,0.999999762,-1.149112225,-0.292158365,0.269193858,-0.063566089,-0.093346275,-0.006070397,0.993583977,-1.216478705,-0.278075188,0.466984689,-0.063360833,-0.150668174,-0.017637959,0.986394227,-1.288170099,-0.255235612,0.670411289,-0.089417800,-0.162214443,-0.011242966,0.982631505,1,10.085
3190,3267.409,0,-1578,1699,283,-13,-3071,2017,994,227,-2737,-1645,1646,283,472,-3235,2113,944,169,-2738,-1.127730966,-0.301366031,0.082108095,0.000534023,-0.000201909,-0.000384727,0.999999762,-1.145666599,-0.303214550,0.269603044,-0.015071896,-0.077444963,-0.004141785,0.996874094,-1.202161908,-0.307078421,0.471192688,-0.029104099,-0.109926440,-0.013477175,0.993422091,-1.255414248,-0.301932454,0.681634426,-0.045484122,-0.116198353,-0.010603973,0.992127419,1,9.370
3191,3268.433,0,-1345,1802,-53,286,-2938,1585,929,389,-2834,-1414,1753,-55,472,-3096,1652,936,319,-2835,-1.127722621,-0.301412493,0.082106799,0.000761991,-0.000061330,-0.000460561,0.999999642,-1.139094472,-0.314480424,0.269383669,0.037806753,-0.045512449,-0.001899708,0.998246312,-1.176538467,-0.339269310,0.474283338,0.013415831,-0.045503035,-0.005267566,0.998860240,-1.201128125,-0.356992662,0.689618051,0.014649683,-0.041133288,-0.003900673,0.999038696,1,16.484
3192,3269.458,0,-1681,1986,99,-146,-2701,1780,1041,443,-3000,-1665,1913,65,472,-2903,1727,982,376,-3000,-1.127730608,-0.301384717,0.082135513,0.001060361,-0.000157563,-0.000447171,0.999999404,-1.148675084,-0.313062042,0.268422604,0.033119839,-0.088387847,-0.004734036,0.995524168,-1.198983192,-0.333977848,0.470599651,0.002242066,-0.067826748,-0.007909200,0.997663260,-1.230289817,-0.351541638,0.685320973,0.024609964,-0.053246211,-0.003000418,0.998273611,1,5.518
3193,3270.482,0,-1874,2033,245,-393,-2641,1967,955,337,-2808,-1871,1964,208,472,-2850,1862,961,344,-2858,-1.127723455,-0.301366240,0.082106419,0.001093130,-0.000009823,-0.000674703,0.999999166,-1.155825615,-0.309294254,0.267557085,0.017094018,-0.120481834,-0.006803712,0.992545068,-1.218568921,-0.322548538,0.466839671,-0.014626209,-0.097632706,-0.014800305,0.995004952,-1.262784004,-0.329489917,0.679506361,-0.003776102,-0.083947755,-0.006466694,0.996442020,1,14.786
3194,3271.506,0,-1574,1818,160,-7,-2918,1858,1147,223,-2886,-1645,1815,148,472,-2924,1859,1056,229,-2887,-1.127688885,-0.301349878,0.082116410,0.000744082,-0.000068157,-0.000766915,0.999999404,-1.147151113,-0.309511691,0.268940836,0.017071268,-0.084280781,-0.005056245,0.996282995,-1.196175456,-0.322844952,0.471912116,-0.017918715,-0.065212131,-0.010846759,0.997651637,-1.228240848,-0.329930723,0.687104464,-0.002522346,-0.060486682,-0.005921339,0.998148322,1,13.824
3195,3272.530,0,-1253,1752,-95,405,-3003,1531,1330,31,-2877,-1345,1749,-98,472,-3007,1558,1216,39,-2887,-1.127702475,-0.301388383,0.082117289,0.000782834,-0.000049100,-0.000677422,0.999999523,-1.136920929,-0.315875083,0.269382894,0.044335514,-0.036183771,-0.002313025,0.998358548,-1.166851282,-0.342360407,0.475260109,0.011681469,-0.017889561,-0.002494140,0.999768674,-1.184532881,-0.364759147,0.690751135,0.039369609,-0.034342788,-0.002327085,0.998631656,1,12.712
3196,3273.554,0,-1098,1416,86,605,-3435,1763,1327,56,-2899,-1191,1431,53,472,-3349,1713,1219,44,-2901,-1.127680659,-0.301332712,0.082096912,0.000631324,0.000211872,-0.000778785,0.999999523,-1.129138470,-0.308073610,0.270583838,0.009854103,-0.000266321,-0.000774437,0.999951124,-1.147923231,-0.325311363,0.479271054,0.003082365,0.000495184,-0.000223975,0.999995112,-1.158394814,-0.343762398,0.695535123,0.025129894,-0.020799549,-0.000298003,0.999467790,1,3.391
3197,3274.578,0,-1361,1522,243,267,-3299,1965,1519,26,-3061,-1361,1473,203,472,-3392,1874,1394,34,-3061,-1.127664566,-0.301335543,0.082116678,0.000875399,0.000141861,-0.000792769,0.999999285,-1.134684324,-0.304507405,0.270524800,-0.006024215,-0.024079388,-0.001955778,0.999690056,-1.164931655,-0.316728443,0.478101730,-0.002259691,-0.034625027,-0.003838171,0.999390483,-1.189995408,-0.339464813,0.693102360,0.050595894,-0.056782845,0.000905614,0.997103274,1,10.754
3198,3275.601,0,-1211,1476,139,459,-3358,1832,1396,218,-3130,-1285,1473,127,472,-3392,1836,1393,163,-3129,-1.127691031,-0.301372349,0.082102932,0.000720451,0.000061651,-0.000764479,0.999999523,-1.132460713,-0.306413621,0.270486444,0.001606824,-0.015180630,-0.001718725,0.999881983,-1.159398794,-0.321509629,0.478403330,0.002173950,-0.026605185,-0.002783776,0.999639869,-1.181264162,-0.347964764,0.693254232,0.063601755,-0.047844417,0.000632358,0.996827662,1,9.546
3199,3276.625,0,-875,1281,-2,891,-3609,1651,1448,121,-3085,-989,1281,-12,472,-3605,1662,1393,125,-3114,-1.127626419,-0.301362753,0.082133234,0.000595308,-0.000320039,-0.000679678,0.999999523,-1.121178865,-0.308427483,0.270551056,0.010409018,0.036592949,0.001513664,0.999274909,-1.129759073,-0.329987139,0.479927987,0.021852953,0.014309929,0.000316916,0.999658823,-1.135461926,-0.364696085,0.694348752,0.081095010,-0.013013530,-0.000376629,0.996621370,1,8.406
3200,3277.649,0,-676,1185,-105,1148,-3732,1517,1304,313,-3133,-784,1186,-109,472,-3731,1528,1308,255,-3133,-1.127602339,-0.301382661,0.082153082,0.000518004,-0.000182956,-0.000648684,0.999999642,-1.113641977,-0.310386032,0.269941688,0.018446861,0.069162041,0.004576304,0.997424364,-1.108325124,-0.337371796,0.479143143,0.039268181,0.046288036,0.001945215,0.998154104,-1.099511266,-0.379431963,0.691888213,0.095719710,0.021045126,0.000527279,0.995185792,1,7.347
3201,3278.673,0,-1011,1433,-18,716,-3413,1630,1359,194,-3069,-1003,1376,-53,473,-3497,1607,1313,199,-3100,-1.127646565,-0.301383764,0.082116127,0.000922802,-0.000106008,-0.000679589,0.999999404,-1.122379303,-0.311330944,0.270258486,0.023065247,0.032614205,0.001676895,0.999200523,-1.128864765,-0.338605762,0.479278177,0.036075514,0.025384530,0.001898390,0.999024868,-1.128296137,-0.379356980,0.692106128,0.089835726,0.006363847,0.007276831,0.995909691,1,14.398
3202,3279.697,0,-675,1239,-160,1148,-3663,1448,1491,152,-3159,-816,1243,-165,472,-3657,1458,1380,157,-3159,-1.127609968,-0.301377386,0.082138732,0.000696113,-0.000119302,-0.000696043,0.999999523,-1.114895582,-0.312538952,0.269962132,0.029514316,0.063623279,0.002689522,0.997533917,-1.110750794,-0.343294322,0.478603661,0.046596579,0.047738396,0.002315745,0.997769833,-1.101296425,-0.389643431,0.690405428,0.106602512,0.023707718,0.000772119,0.994018793,1,5.341
3203,3280.721,0,-339,968,-225,1580,-4010,1363,1341,238,-3095,-459,983,-230,474,-3977,1376,1345,196,-3129,-1.127552509,-0.301390141,0.082144797,0.000694740,0.000139888,-0.000676619,0.999999523,-1.101080179,-0.311950326,0.268665224,0.028698519,0.127395511,0.008131866,0.991403401,-1.071202636,-0.344083399,0.474797010,0.053723935,0.101490811,-0.000179062,0.993384778,-1.037694693,-0.395133466,0.683272123,0.119222715,0.082233444,-0.001302639,0.989455402,1,7.934
3204,3281.745,0,-602,1140,-134,1243,-3790,1480,1405,46,-2967,-602,1092,-160,474,-3800,1453,1348,53,-3018,-1.127558827,-0.301358044,0.082110740,0.000914873,0.000223143,-0.000690234,0.999999404,-1.106481910,-0.311297119,0.269349724,0.026341351,0.106112838,0.007402522,0.993977547,-1.084135294,-0.342623740,0.476627737,0.054150779,0.084169894,0.000669660,0.994978726,-1.058032751,-0.391079575,0.686705709,0.110866062,0.062045097,-0.000059823,0.991896808,1,2.769
3205,3282.769,0,-514,1240,-322,1356,-3662,1239,1550,-146,-2920,-597,1198,-326,474,-3695,1253,1419,-144,-2981,-1.127587676,-0.301401913,0.082118206,0.000860709,0.000053463,-0.000648488,0.999999404,-1.107275128,-0.316920578,0.268927991,0.050046891,0.102311984,0.007533268,0.993464053,-1.085183620,-0.357422024,0.474978060,0.074395820,0.091979772,0.003638874,0.992971241,-1.060368776,-0.412698507,0.683312058,0.122472420,0.053366859,-0.001232780,0.991035283,1,9.887
3206,3283.793,0,-445,922,-73,1444,-4070,1559,1577,19,-3112,-550,951,-111,475,-3994,1494,1445,-29,-3111,-1.127541184,-0.301363200,0.082137778,0.000953608,0.000138014,-0.000616513,0.999999404,-1.103428006,-0.308490098,0.269193947,0.014108410,0.113425739,0.007225407,0.993420064,-1.077031493,-0.338416487,0.476454943,0.058030833,0.092277020,-0.000148075,0.994040906,-1.049692750,-0.390813857,0.685596943,0.123655528,0.059820771,-0.003439515,0.990514517,1,17.846
3207,3284.817,0,-405,1018,-209,1495,-3946,1384,1385,109,-3010,-504,993,-214,475,-3946,1396,1388,53,-3054,-1.127538562,-0.301414013,0.082140982,0.000696981,0.000058589,-0.000564379,0.999999642,-1.102208972,-0.311525315,0.268914551,0.025659425,0.122054964,0.008964603,0.992151141,-1.073341727,-0.344115049,0.475184977,0.059706938,0.098359518,-0.000778257,0.993357956,-1.043960571,-0.397126049,0.683826506,0.120930299,0.062412240,-0.003872089,0.990689516,1,8.390
3208,3285.841,0,-331,682,53,1591,-4378,1720,1359,49,-2924,-453,719,11,475,-4282,1651,1362,52,-2981,-1.127516508,-0.301350206,0.082110517,0.001191750,0.000701289,-0.000654858,0.999998808,-1.098222733,-0.302363753,0.268470794,-0.013398057,0.132080421,0.006669136,0.991126001,-1.064027786,-0.321793407,0.476027131,0.036258411,0.108419038,-0.000472549,0.993443727,-1.030348778,-0.362147510,0.686877847,0.090803288,0.073182657,-0.003457779,0.993170261,1,15.428
3209,3286.865,0,-613,628,389,1228,-4447,2152,1474,-69,-2921,-616,630,331,474,-4446,2002,1386,-68,-2981,-1.127530694,-0.301262021,0.082117088,0.000876986,0.000391185,-0.000845113,0.999999166,-1.102091670,-0.291210145,0.269244105,-0.063210532,0.118152596,0.005945148,0.990963697,-1.078624010,-0.289398491,0.479141325,-0.014222863,0.074932590,0.002943485,0.997082889,-1.060256243,-0.307971299,0.694542527,0.041113112,0.037579652,-0.000013711,0.998447537,1,6.343
3210,3287.888,0,-666,741,329,1160,-4303,2076,1282,118,-2916,-670,699,314,474,-4308,2053,1285,62,-2967,-1.127554655,-0.301295251,0.082132153,0.000862796,0.000517992,-0.000697921,0.999999285,-1.103948474,-0.292451143,0.269517779,-0.060108166,0.108529970,0.006108326,0.992255569,-1.084432721,-0.291135997,0.479622871,-0.012402233,0.065139212,0.001664516,0.997797728,-1.069162726,-0.307921410,0.695570886,0.033705987,0.032883827,0.001551772,0.998889506,1,13.391
3211,3288.912,0,-439,642,201,1452,-4430,1911,1090,124,-2730,-541,650,189,474,-4427,1920,1096,71,-2794,-1.127539873,-0.301332325,0.082117848,0.000812279,0.000475549,-0.000629691,0.999999404,-1.099363208,-0.295049727,0.268884122,-0.047860239,0.126420498,0.005647969,0.990805507,-1.073033094,-0.297326177,0.478166074,-0.008764404,0.077555150,0.000878310,0.996949136,-1.049916148,-0.308828622,0.693883657,0.006829697,0.055677988,0.002748154,0.998421669,1,12.300
3212,3289.937,0,-365,503,266,1546,-4608,1995,898,204,-2618,-471,519,224,474,-4607,1954,904,142,-2682,-1.127520680,-0.301328152,0.082121141,0.000960961,0.000454498,-0.000766310,0.999999166,-1.096352577,-0.293349475,0.268413365,-0.054892566,0.139943317,0.006448860,0.988615811,-1.064741492,-0.293166131,0.476965636,-0.015190199,0.088097304,0.000463889,0.995995998,-1.033918977,-0.296685725,0.691822290,-0.023487452,0.078424759,0.004419561,0.996633589,1,3.294
